ags,50974786,-120,-10154,77,13,8,-12
ags,50974787,-106,-10127,64,26,-4,-30
ags,50974788,-108,-10161,152,19,2,-37
ags,50974789,-108,-10161,152,19,2,-37
ags,50974790,-108,-10132,138,13,8,-37
ags,50974791,-108,-10132,138,13,8,-37
ags,50974792,-130,-10207,82,-5,-4,-24
ags,50974793,-98,-10232,35,13,-10,-30
ags,50974794,-106,-10229,43,26,8,-18
ags,50974795,-64,-10124,126,19,2,-37
ags,50974796,-103,-10168,50,26,-16,-37
ags,50974797,-103,-10168,50,26,-16,-37
ags,50974798,-116,-10181,38,26,-10,-55
ags,50974799,-89,-10149,111,19,14,-43
ags,50974800,-140,-10200,89,32,-22,-30
ags,50974801,-74,-10207,6,19,-16,-43
ags,50974802,-89,-10151,155,7,2,-37
ags,50974803,-57,-10115,179,19,14,-55
ags,50974804,-52,-10156,77,32,2,-43
ags,50974805,-52,-10156,77,32,2,-43
ags,50974806,-52,-10151,-16,13,-22,-37
ags,50974807,-123,-10168,47,7,-16,-30
ags,50974808,-72,-10185,72,32,-4,-37
ags,50974809,-86,-10154,25,26,-16,-30
ags,50974810,-111,-10166,62,19,-22,-37
ags,50974811,-111,-10166,62,19,-22,-37
ags,50974812,-128,-10159,86,19,-4,-18
ags,50974813,-145,-10151,204,32,8,-43
ags,50974814,-125,-10168,265,19,8,-49
ags,50974815,-123,-10178,187,19,14,-43
ags,50974816,-91,-10171,77,19,8,-55
ags,50974817,-91,-10171,77,19,8,-55
ags,50974818,-108,-10207,174,19,14,-30
ags,50974819,-120,-10217,140,19,-4,-37
ags,50974820,-84,-10207,169,19,-10,-30
ags,50974821,-81,-10139,40,13,8,-30
ags,50974822,-81,-10139,40,13,8,-30
ags,50974823,-96,-10124,74,26,-4,-12
ags,50974824,-45,-10168,123,32,-4,-30
ags,50974825,-118,-10144,77,38,-22,-18
ags,50974826,-118,-10168,74,26,-4,-49
ags,50974827,-64,-10181,69,26,-4,-37
ags,50974828,-74,-10185,104,26,-10,-43
ags,50974829,-125,-10244,138,26,-16,-37
ags,50974830,-106,-10193,211,32,-10,-55
ags,50974831,-94,-10185,174,32,-10,-30
ags,50974832,-98,-10129,89,26,2,-49
ags,50974833,-118,-10173,74,13,-10,-37
ags,50974834,-138,-10151,148,13,-4,-30
ags,50974835,-50,-10159,179,13,-10,-24
ags,50974836,-103,-10193,150,19,-4,-30
ags,50974837,-142,-10144,111,26,-10,-49
ags,50974838,-98,-10188,67,26,2,-37
ags,50974839,-111,-10146,67,26,8,-49
ags,50974840,-67,-10220,94,26,2,-24
ags,50974841,-91,-10166,113,26,14,-37
ags,50974842,-76,-10159,77,19,2,-37
ags,50974843,-52,-10181,116,19,21,-43
ags,50974844,-72,-10144,243,7,-10,-12
ags,50974845,-106,-10149,179,26,-4,-30
ags,50974846,-103,-10225,189,19,-10,-24
ags,50974847,-98,-10190,177,19,2,-43
ags,50974848,-116,-10149,118,19,-16,-37
ags,50974849,-125,-10168,145,26,-4,-43
ags,50974850,-96,-10168,128,26,2,-49
ags,50974851,-23,-10134,104,19,14,-49
ags,50974852,-118,-10205,55,26,8,-43
ags,50974853,-40,-10166,-21,19,2,-30
ags,50974854,-57,-10161,18,19,-4,-43
ags,50974855,-118,-10137,143,38,8,-24
ags,50974856,-103,-10127,128,38,2,-37
ags,50974857,-84,-10154,157,32,-4,-18
ags,50974858,-128,-10171,72,26,-4,-37
ags,50974859,-101,-10176,77,26,-4,-30
ags,50974860,-84,-10171,86,26,-16,-43
ags,50974861,-79,-10185,155,26,-4,-24
ags,50974862,-86,-10161,157,32,2,-37
ags,50974863,-123,-10173,25,38,2,-37
ags,50974864,-81,-10181,43,26,14,-30
ags,50974865,-81,-10193,77,19,21,-24
ags,50974866,-79,-10183,30,19,27,-30
ags,50974867,-62,-10164,16,26,8,-37
ags,50974868,-84,-10120,47,32,2,-30
ags,50974869,-74,-10168,96,13,-4,-49
ags,50974870,-123,-10154,101,13,2,-37
ags,50974871,-108,-10185,121,13,2,-43
ags,50974872,-69,-10210,243,19,8,-24
ags,50974873,-125,-10110,201,19,-4,-43
ags,50974874,-140,-10142,133,26,-4,-30
ags,50974875,-128,-10176,101,26,8,-43
ags,50974876,-79,-10156,177,13,2,-37
ags,50974877,-55,-10190,101,19,-10,-49
ags,50974878,-69,-10173,52,26,8,-37
ags,50974879,-81,-10142,77,26,-4,-37
ags,50974880,-118,-10151,60,32,-10,-43
ags,50974881,-98,-10234,126,32,-4,-30
ags,50974882,-81,-10195,148,19,-4,-37
ags,50974883,-59,-10159,157,13,8,-24
ags,50974884,-57,-10178,160,13,2,-37
ags,50974885,-113,-10185,123,1,-4,-24
ags,50974886,-120,-10154,143,19,-4,-37
ags,50974887,-123,-10166,86,32,-10,-30
ags,50974888,-118,-10198,94,38,-22,-43
ags,50974889,-74,-10259,123,19,-10,-30
ags,50974890,-98,-10200,123,7,2,-43
ags,50974891,-84,-10168,123,19,14,-30
ags,50974892,-106,-10212,145,32,8,-37
ags,50974893,-125,-10210,135,32,-4,-43
ags,50974894,-98,-10166,43,32,-22,-37
ags,50974895,-138,-10181,209,38,-10,-37
ags,50974896,-116,-10161,135,26,-22,-18
ags,50974897,-96,-10181,206,7,-10,-30
ags,50974898,-145,-10181,89,13,-4,-18
ags,50974899,-138,-10154,165,32,2,-43
ags,50974900,-106,-10168,169,44,-10,-30
ags,50974901,-67,-10176,140,32,-16,-37
ags,50974902,-64,-10237,67,13,-16,-37
ags,50974903,-140,-10185,45,13,-4,-49
ags,50974904,-125,-10198,47,26,-10,-24
ags,50974905,-106,-10110,74,32,14,-43
ags,50974906,-138,-10098,89,26,2,-30
ags,50974907,-106,-10144,130,19,8,-43
ags,50974908,-55,-10149,82,19,-4,-37
ags,50974909,-86,-10190,77,13,2,-49
ags,50974910,-167,-10276,130,13,-4,-43
ags,50974911,-123,-10222,126,19,-10,-30
ags,50974912,-106,-10198,187,19,-4,-49
ags,50974913,-45,-10195,167,19,-10,-30
ags,50974914,-72,-10120,235,19,-16,-37
ags,50974915,-86,-10178,140,26,-16,-24
ags,50974916,-120,-10151,118,13,-10,-43
ags,50974917,-55,-10117,96,13,-4,-30
ags,50974918,-37,-10164,-16,19,-10,-49
ags,50974919,-28,-10164,-28,26,-10,-37
ags,50974920,-145,-10154,72,38,-4,-37
ags,50974921,-81,-10161,143,32,-16,-37
ags,50974922,-79,-10178,116,13,-10,-30
ags,50974923,-59,-10176,43,7,-16,-12
ags,50974924,-64,-10181,79,26,2,-30
ags,50974925,-72,-10207,43,32,8,-49
ags,50974926,-106,-10198,91,32,14,-43
ags,50974927,-72,-10166,152,26,2,-49
ags,50974928,-135,-10120,126,26,2,-24
ags,50974929,-125,-10151,167,26,-10,-37
ags,50974930,-120,-10085,91,19,-4,-30
ags,50974931,-89,-10134,72,26,-16,-49
ags,50974932,-96,-10156,108,13,8,-43
ags,50974933,-108,-10178,62,19,14,-55
ags,50974934,-81,-10195,91,32,8,-30
ags,50974935,-130,-10203,169,26,2,-37
ags,50974936,-147,-10178,150,19,8,-37
ags,50974937,-103,-10181,86,26,14,-49
ags,50974938,-98,-10166,148,26,14,-37
ags,50974939,-116,-10171,189,19,-4,-30
ags,50974940,-89,-10120,143,19,-10,-37
ags,50974941,-84,-10107,96,26,-10,-30
ags,50974942,-113,-10122,150,26,-10,-43
ags,50974943,-72,-10168,172,32,-16,-43
ags,50974944,-103,-10185,123,32,-4,-61
ags,50974945,-81,-10149,174,19,8,-18
ags,50974946,-62,-10156,155,7,-4,-24
ags,50974947,-35,-10142,106,19,-4,-12
ags,50974948,-57,-10105,79,32,-4,-49
ags,50974949,-84,-10139,47,32,8,-49
ags,50974950,-84,-10161,11,1,-4,-43
ags,50974951,-74,-10146,72,-11,-4,-18
ags,50974952,-84,-10183,43,7,2,-24
ags,50974953,-111,-10142,62,26,2,-37
ags,50974954,-103,-10159,148,32,2,-24
ags,50974955,-74,-10166,111,26,2,-37
ags,50974956,-79,-10212,72,32,-16,-30
ags,50974957,-174,-10210,91,26,-10,-49
ags,50974958,-157,-10161,150,13,-4,-30
ags,50974959,-103,-10183,99,13,8,-55
ags,50974960,-64,-10098,74,19,-4,-37
ags,50974961,-103,-10124,126,32,-4,-49
ags,50974962,-125,-10149,67,26,2,-30
ags,50974963,-130,-10183,167,26,21,-30
ags,50974964,-40,-10176,118,26,8,-18
ags,50974965,-64,-10164,16,13,2,-30
ags,50974966,-150,-10195,28,7,8,-37
ags,50974967,-157,-10164,111,7,2,-37
ags,50974968,-67,-10134,45,1,2,-30
ags,50974969,-96,-10166,104,26,-4,-37
ags,50974970,-89,-10176,157,38,-4,-49
ags,50974971,-33,-10168,155,13,8,-30
ags,50974972,-47,-10161,30,7,21,-49
ags,50974973,-79,-10212,57,13,8,-18
ags,50974974,-91,-10203,96,26,14,-18
ags,50974975,-64,-10181,130,32,-10,-12
ags,50974976,-72,-10203,179,26,-10,-37
ags,50974977,-91,-10181,194,19,-16,-37
ags,50974978,-113,-10171,130,13,-4,-49
ags,50974979,-108,-10132,145,19,-10,-49
ags,50974980,-164,-10164,189,19,14,-49
ags,50974981,-96,-10198,52,1,2,-37
ags,50974982,-55,-10205,60,13,8,-24
ags,50974983,-62,-10198,140,19,2,-30
ags,50974984,-106,-10232,108,32,8,-30
ags,50974985,-45,-10142,135,38,8,-43
ags,50974986,-69,-10115,111,26,8,-24
ags,50974987,-91,-10146,111,7,8,-43
ags,50974988,-125,-10151,94,19,14,-30
ags,50974989,-111,-10132,179,26,8,-49
ags,50974990,-135,-10164,82,19,2,-49
ags,50974991,-91,-10122,13,19,-16,-67
ags,50974992,-74,-10176,74,26,2,-24
ags,50974993,-42,-10203,91,13,14,-24
ags,50974994,-130,-10149,143,13,2,-30
ags,50974995,-72,-10115,67,19,-16,-37
ags,50974996,-59,-10146,79,26,-16,-37
ags,50974997,-64,-10161,60,26,8,-37
ags,50974998,-79,-10151,21,26,14,-43
ags,50974999,-72,-10115,82,44,2,-37
ags,50975000,-59,-10132,162,38,-16,-43
ags,50975001,-84,-10122,199,26,-4,-37
ags,50975002,-86,-10173,126,26,-4,-37
ags,50975003,-84,-10227,128,13,21,-18
ags,50975004,-98,-10212,140,19,14,-49
ags,50975005,-118,-10176,243,26,2,-30
ags,50975006,-67,-10156,160,26,-16,-61
ags,50975007,-111,-10161,123,19,2,-49
ags,50975008,-89,-10127,113,26,-4,-43
ags,50975009,-62,-10137,62,26,14,-24
ags,50975010,-86,-10207,101,26,14,-43
ags,50975011,-206,-10215,121,26,14,-43
ags,50975012,-157,-10178,167,19,-10,-30
ags,50975013,-89,-10168,162,19,-4,-30
ags,50975014,-67,-10161,187,26,-10,-30
ags,50975015,-106,-10159,140,19,2,-37
ags,50975016,-108,-10115,133,19,-10,-24
ags,50975017,-69,-10129,143,19,-16,-37
ags,50975018,-89,-10134,62,13,-16,-18
ags,50975019,-103,-10127,99,19,8,-49
ags,50975020,-120,-10161,201,38,14,-30
ags,50975021,-106,-10176,169,32,8,-30
ags,50975022,-74,-10156,165,19,8,-30
ags,50975023,-72,-10144,52,26,2,-55
ags,50975024,-108,-10151,-11,32,8,-43
ags,50975025,-113,-10176,130,26,2,-30
ags,50975026,-172,-10168,167,38,8,-37
ags,50975027,-135,-10173,123,38,-4,-37
ags,50975028,-152,-10207,108,19,2,-61
ags,50975029,-116,-10173,108,13,-16,-30
ags,50975030,-86,-10195,57,7,-10,-12
ags,50975031,-42,-10168,25,19,-4,0
ags,50975032,-108,-10176,89,19,8,-55
ags,50975033,-96,-10142,155,19,-4,-49
ags,50975034,-120,-10164,152,38,-4,-49
ags,50975035,-140,-10188,101,38,-10,-18
